-0.695850,0.304150
-0.556294,-0.443706
-0.251840,-0.748160
-0.629957,0.370043
-0.559809,-0.440191
-0.013521,0.986479
-0.416227,0.583773
-0.456527,-0.543473
-0.944490,0.055510
0.692071,-0.307929
-0.831703,-0.168297
-0.868534,0.131466
-0.268879,-0.731121
-0.571029,-0.428971
-0.810823,0.189177
-0.862579,0.137421
-0.214799,-0.785201
0.808453,0.191547
-0.890621,0.109379
-0.099295,0.900705
-0.557944,-0.442056
-0.478626,0.521374
-0.254825,-0.745175
0.272709,0.727291
-0.440871,0.559129
0.597029,-0.402971
0.006078,-0.993922
0.235444,0.764556
0.501840,0.498160
0.476256,0.523744
0.854201,-0.145799
0.316866,0.683134
-0.729216,0.270784
-0.075162,-0.924838
0.363021,-0.636979
0.504296,-0.495704
-0.649464,0.350536
-0.635260,0.364740
0.488068,-0.511932
0.570185,-0.429815
-0.108301,0.891699
0.208246,-0.791754
0.596608,-0.403392
0.449514,-0.550486
-0.373575,-0.626425
-0.438578,-0.561422
-0.337612,0.662388
0.498585,0.501415
-0.174265,0.825735
0.341108,-0.658892
-0.041781,-0.958219
0.865242,-0.134758
0.713760,0.286240
-0.783762,-0.216238
-0.725103,-0.274897
0.588381,0.411619
-0.211969,0.788031
-0.464552,0.535448
0.644647,-0.355353
-0.394956,-0.605044
-0.509377,-0.490623
0.936728,-0.063272
0.601115,0.398885
-0.642693,0.357307
-0.322469,0.677531
-0.009754,-0.990246
0.417869,-0.582131
-0.767074,-0.232926
-0.303743,0.696257
-0.528402,0.471598
0.271218,0.728782
0.562045,0.437955
-0.578525,0.421475
0.973795,0.026205
0.449833,-0.550167
-0.356129,-0.643871
0.240921,-0.759079
-0.317248,0.682752
0.483378,-0.516622
0.931196,0.068804
0.685757,-0.314243
-0.573975,-0.426025
0.850928,-0.149072
-0.177394,0.822606
-0.666281,0.333719
0.891196,0.108804
0.548160,-0.451840
-0.649240,-0.350760
-0.446185,-0.553815
0.586905,0.413095
0.719699,0.280301
0.405175,-0.594825
-0.296691,0.703309
0.786427,-0.213573
0.856011,-0.143989
-0.896585,0.103415
-0.525375,-0.474625
-0.330412,-0.669588
-0.243392,-0.756608
-0.738565,-0.261435
0.563782,0.436218
-0.262873,0.737127
0.102238,0.897762
0.595576,0.404424
-0.583055,-0.416945
-0.572901,0.427099
-0.617239,-0.382761
0.685784,0.314216
0.882110,-0.117890
-0.023376,-0.976624
-0.201417,0.798583
-0.577162,0.422838
-0.657035,-0.342965
-0.157390,0.842610
0.604475,-0.395525
0.710607,-0.289393
0.450009,-0.549991
-0.344160,0.655840
0.074529,-0.925471
-0.168099,0.831901
-0.551515,0.448485
0.738811,-0.261189
0.958496,0.041504
0.362228,-0.637772
-0.648893,0.351107
-0.397018,-0.602982
-0.899203,-0.100797
-0.579321,-0.420679
-0.783775,-0.216225
-0.321322,-0.678678
0.391753,0.608247
-0.218854,-0.781146
0.790609,-0.209391
0.602054,-0.397946
0.376098,0.623902
-0.448800,-0.551200
0.755594,-0.244406
-0.602443,-0.397557
0.156968,-0.843032
0.268276,0.731724
0.807495,-0.192505
-0.525934,0.474066
-0.395779,-0.604221
0.315767,-0.684233
-0.488441,-0.511559
-0.435099,0.564901
-0.399824,-0.600176
-0.728907,0.271093
-0.467184,-0.532816
-0.612918,-0.387082
0.841096,0.158904
0.406707,-0.593293
-0.074461,-0.925539
0.614318,0.385682
0.448203,0.551797
0.856776,-0.143224
-0.303677,-0.696323
-0.771894,0.228106
0.427736,0.572264
0.627780,0.372220
0.368249,0.631751
0.196179,-0.803821
-0.066931,0.933069
-0.516591,-0.483409
-0.258216,0.741784
-0.772406,-0.227594
-0.838159,-0.161841
-0.671876,-0.328124
-0.371399,0.628601
0.527297,0.472703
-0.679862,0.320138
-0.501994,-0.498006
-0.294458,-0.705542
-0.469424,-0.530576
-0.860689,-0.139311
-0.308294,0.691706
-0.321969,0.678031
-0.880133,-0.119867
-0.356779,-0.643221
0.403740,-0.596260
-0.525247,-0.474753
-0.153484,-0.846516
-0.728135,0.271865
0.470608,-0.529392
0.443278,0.556722
0.164555,-0.835445
-0.409971,0.590029
0.580515,-0.419485
0.627681,-0.372319
0.621633,-0.378367
0.673259,-0.326741
-0.437912,0.562088
-0.624818,0.375182
0.770886,-0.229114
0.441030,0.558970
0.891899,-0.108101
-0.289873,0.710127
-0.566441,0.433559
0.256554,-0.743446
0.688678,0.311322
0.224982,-0.775018
0.561744,-0.438256
-0.708089,-0.291911
0.507845,0.492155
0.677652,0.322348
-0.759517,0.240483
0.546428,-0.453572
-0.632106,-0.367894
0.708433,0.291567
0.677067,-0.322933
0.121869,0.878131
-0.528818,0.471182
-0.447611,0.552389
-0.084261,-0.915739
0.502538,-0.497462
-0.315569,-0.684431
-0.319031,0.680969
-0.444576,0.555424
-0.775427,0.224573
-0.604800,0.395200
0.202374,-0.797626
-0.483467,-0.516533
-0.797034,-0.202966
-0.509929,-0.490071
0.340984,0.659016
0.493217,0.506783
0.461975,-0.538025
0.628511,0.371489
0.725713,-0.274287
-0.389545,0.610455
-0.212164,-0.787836
-0.317797,0.682203
0.608801,0.391199
-0.365119,0.634881
0.388764,-0.611236
-0.818193,0.181807
0.222953,0.777047
0.237235,-0.762765
-0.343616,0.656384
0.411020,0.588980
0.467670,-0.532330
0.422127,0.577873
-0.557390,-0.442610
-0.284775,0.715225
-0.376297,-0.623703
-0.789969,-0.210031
-0.206879,0.793121
0.445032,-0.554968
-0.441002,-0.558998
0.325625,0.674375
0.158917,-0.841083
-0.818859,-0.181141
0.141119,-0.858881
-0.301563,0.698437
0.385745,-0.614255
0.768183,0.231817
-0.842097,0.157903
-0.687688,0.312312
0.657143,0.342857
0.376740,0.623260
-0.024194,0.975806
-0.666042,-0.333958
-0.805834,-0.194166
0.344816,-0.655184
0.720356,-0.279644
0.511855,-0.488145
-0.416608,0.583392
-0.409787,-0.590213
0.572592,0.427408
0.370575,-0.629425
-0.636805,-0.363195
0.839601,0.160399
-0.373627,0.626373
0.103977,-0.896023
0.881446,-0.118554
-0.717297,0.282703
0.432164,0.567836
0.389551,0.610449
-0.388813,0.611187
0.528476,0.471524
-0.826222,-0.173778
-0.288893,-0.711107
0.836983,0.163017
0.979720,0.020280
-0.417722,-0.582278
0.087913,-0.912087
0.355428,0.644572
-0.984536,-0.015464
-0.352403,0.647597
-0.466502,-0.533498
0.479199,0.520801
-0.564296,-0.435704
0.375893,0.624107
-0.233971,-0.766029
0.482134,0.517866
-0.434916,-0.565084
-0.994641,-0.005359
0.539886,-0.460114
0.317566,0.682434
-0.493243,-0.506757
0.512853,-0.487147
-0.453337,0.546663
-0.641485,-0.358515
-0.476718,0.523282
0.027163,0.972837
0.555760,0.444240
-0.791440,-0.208560
0.103309,-0.896691
-0.672727,0.327273
0.459902,-0.540098
-0.237604,0.762396
0.523721,0.476279
0.627459,-0.372541
-0.537398,-0.462602
-0.122158,-0.877842
0.876387,0.123613
-0.390481,-0.609519
0.915989,-0.084011
-0.732454,0.267546
0.514429,-0.485571
0.733824,0.266176
0.696359,0.303641
-0.295628,-0.704372
-0.476720,-0.523280
0.550692,0.449308
